ano,sigla_uf,rede,diretoria,id_municipio,id_escola,id_escola_sp,codigo_tipo_escola,prop_aprovados_anos_inciais_ef,prop_reprovados_anos_iniciais_ef,prop_abandono_anos_iniciais_ef,prop_aprovados_anos_finais_ef,prop_reprovados_anos_finais_ef,prop_abandono_anos_finais_ef,prop_aprovados_em,prop_reprovados_em,prop_abandono_em
2013,SP,estadual,LESTE 2,3550308.0,35902871,902871,,93.51670074,5.3045187,1.178781867,80.36697388,15.77981663,3.853210926,59.15916061,26.12612534,14.714715
2013,SP,estadual,SUL 3,3550308.0,35902925,902925,,93.49397278,5.542168617,0.963855445,85.24822998,12.90780163,1.84397161,63.11605835,31.16057205,5.723370552
2013,SP,estadual,CENTRO OESTE,3550308.0,35904173,904173,,91.23867035,6.948640347,1.812688828,89.55696106,10.12658215,0.316455692,56.27376556,36.6920166,7.034220695
2013,SP,estadual,LESTE 3,3550308.0,35904302,904302,,96.07843018,1.960784316,1.960784316,86.92308044,7.846153736,5.230769157,81.51815033,17.16171646,1.320132017
2013,SP,estadual,SUL 2,3550308.0,35904348,904348,,99.13294983,0.289017349,0.578034699,90.57971191,7.729468822,1.69082129,68.84057617,19.20289803,
2013,SP,estadual,ITAQUAQUECETUBA,3523107.0,35904430,904430,,98.46546936,1.278772354,0.255754471,88.25831604,10.3718195,1.369863033,71.89781189,19.34306526,
2013,SP,estadual,MAUA,3544103.0,35904485,904485,,96.0,3.636363745,0.363636374,97.43589783,1.398601413,1.165501118,87.5,7.371794701,5.128205299
2013,SP,estadual,MAUA,3529401.0,35904715,904715,,95.96977234,3.778337479,0.251889169,93.16239166,5.128205299,1.709401727,66.46616364,,5.563910007
2013,SP,estadual,CAMPINAS OESTE,3509502.0,35905461,905461,,98.72122955,0.511508942,0.767263412,84.04669189,7.587548733,8.365758896,59.41043091,17.91383171,22.67573738
2013,SP,estadual,NORTE 2,3550308.0,35906141,906141,,97.10982513,0.770712912,2.119460583,88.19444275,3.819444418,7.986111164,69.02655029,21.90265465,9.070796013
2013,SP,estadual,,3552502.0,35906300,906300,,97.02970123,2.475247622,0.495049506,94.38669586,2.702702761,2.910602808,86.5625,4375.0,9.0625
2013,SP,estadual,,3550308.0,35906566,906566,,96.4912262,1.25313282,2.255639076,87.35118866,7.142857075,5.505952358,58.20433426,25.69659424,16.0990715
2013,SP,estadual,CAMPINAS OESTE,3509502.0,35907397,907397,,96.47964478,1.650164962,1.870187044,91.77631378,1.973684192,6.25,84.62963104,3.14814806,12.22222233
2013,SP,estadual,LESTE 3,3550308.0,35908368,908368,,93.43936157,3.379721642,3.180914402,89.5136795,4.103343487,6.382978916,79.73977661,10.59479523,9.665427208
2013,SP,estadual,SUL 2,3550308.0,35908373,908373,,97.24409485,1.968503952,0.787401557,93.16666412,3.5,3.333333254,72.17537689,,14.16526127
2013,SP,estadual,LESTE 4,3550308.0,35909051,909051,,98.44720459,0.621118009,0.931677043,93.33333588,2.898550749,3.768115997,79.93827057,13.58024693,6.481481552
2013,SP,estadual,LESTE 4,3550308.0,35909075,909075,,94.25675964,3.378378391,2.364864826,85.67901611,11.60493851,2.716049433,74.07407379,22.53086472,3.395061731
2013,SP,estadual,LESTE 3,3550308.0,35909129,909129,,89.62264252,8.490566254,1.886792421,80.59299469,13.74663067,5.660377502,61.99187088,19.51219559,18.49593544
2013,SP,estadual,SUL 1,3550308.0,35910338,910338,,95.94594574,1.35135138,2.702702761,82.93299866,8.975979805,8.091024399,73.44720459,16.92546654,9.627328873
2013,SP,estadual,LESTE 3,3550308.0,35910831,910831,,96.62698364,0.59523809,2.777777672,87.22689056,8.571428299,4.20168066,67.93349457,22.32779121,9.738717079
2013,SP,estadual,NORTE 2,3550308.0,35911537,911537,,96.38243103,1.808785558,1.808785558,88.8888855,6.306306362,4.804804802,83.5,12.0,4.5
2013,SP,estadual,ITAQUAQUECETUBA,3523107.0,35912323,912323,,99.32203674,0.338983059,0.338983059,88.07339478,8.103975296,3.822629929,,8.401083946,11.38211346
2013,SP,estadual,MAUA,3529401.0,35912384,912384,,95.55555725,3.611111164,0.833333313,88.81118774,7.575757504,3.61305356,79.20792389,,7.128712654
2013,SP,estadual,CAMPINAS OESTE,3509502.0,35913923,913923,,96.25668335,2.673796892,1.069518685,87.17948914,8.547008514,4.273504257,82.92682648,12.19512177,4.878048897
2013,SP,estadual,CAMPINAS OESTE,3509502.0,35913984,913984,,97.35848999,1.132075429,1.509433985,92.81609344,0.287356317,6.896551609,87.89237976,0.896860957,11.21076202
2013,SP,estadual,CAMPINAS OESTE,3509502.0,35914897,914897,,95.82608795,3.130434752,1.043478251,92.70833588,3.75,3.541666746,92.15116119,3.488372087,4.36046505
2013,SP,estadual,SUL 2,3550308.0,35915725,915725,,97.31800842,2.298850536,0.383141756,94.55252838,5.058365822,0.389105052,75.73221588,13.17991638,11.08786583
2013,SP,estadual,LESTE 3,3550308.0,35916730,916730,,96.78714752,0.401606411,2.811244965,88.34243774,8.196721077,3.460837841,68.12260437,15.55555534,16.32183838
2013,SP,estadual,GUARULHOS NORTE,3518800.0,35916821,916821,,98.09322357,1.271186471,0.635593235,90.23090363,6.216696262,3.552397966,76.05396271,11.80438423,12.14165306
2013,SP,estadual,SANTO ANDRE,3547809.0,35916985,916985,,90.72681427,8.771929741,0.501253128,89.24731445,6.451612949,4.301075459,60.43478394,34.34782791,5.217391491
2013,SP,estadual,BAURU,3506003.0,35919019,919019,,97.57575989,1.515151501,0.909090936,89.52163696,8.428245544,2.050113916,89.52702332,,6.418919086
2013,SP,estadual,CARAPICUIBA,3510609.0,35919068,919068,,97.72079468,1.709401727,0.569800556,94.4620285,2.056962013,3.481012583,89.89070892,,4.098360538
2013,SP,estadual,SANTO ANDRE,3547809.0,35920344,920344,,99.12664032,0.436681211,0.436681211,97.22222137,1.984126925,0.793650806,74.41860199,,11.295681
2013,SP,estadual,SUL 3,3550308.0,35920997,920997,,97.21518707,0.759493649,2.025316477,88.8888855,7.676767826,3.434343338,57.99086761,28.76712418,13.24200916
2013,SP,estadual,CAIEIRAS,3516408.0,35921038,921038,,98.45559692,1.158301115,0.386100382,95.28619385,2.6936028,2.020201921,90.68627167,5.392157078,3.921568632
2013,SP,estadual,,3518800.0,35921048,921048,,98.09160614,0.763358772,1.145038128,91.40000153,2.599999905,6.0,72.38606262,4.825737476,22.78820419
2013,SP,estadual,,3550308.0,35922900,922900,,92.3976593,2.339181185,5.263157845,91.860466,5.8139534,2.325581312,82.28941345,9.287257195,8.423326492
2013,SP,estadual,,3550308.0,35922912,922912,,98.13084412,0.934579432,0.934579432,90.19607544,6.274509907,3.529411793,78.00926208,2.083333254,19.90740776
2013,SP,estadual,ITAQUAQUECETUBA,3523107.0,35923709,923709,,94.95413208,4.587155819,0.458715588,84.41064453,15.39923954,0.190114066,67.44966125,27.51677895,
2013,SP,estadual,LESTE 3,3550308.0,35923916,923916,,92.97458649,4.185351372,2.840059757,84.0472641,7.97636652,7.97636652,65.76271057,11.35593224,22.88135529
2013,SP,estadual,LESTE 1,3550308.0,35924258,924258,,93.96551514,2.586206913,3.448275805,83.61203766,10.36789322,6.020066738,73.68421173,19.7368412,6.578947544
2013,SP,estadual,LESTE 1,3550308.0,35924374,924374,,98.72262573,0.912408769,0.364963502,87.78134918,9.16398716,3.054662466,,25.23584938,1.650943398
2013,SP,estadual,,3550308.0,35924738,924738,,88.60759735,10.12658215,1.265822768,79.63964081,12.79279232,7.567567348,53.53728485,30.78393936,15.67877674
2013,SP,estadual,CAMPINAS OESTE,3509502.0,35924933,924933,,88.06941223,9.978307724,1.95227766,78.23834229,10.36269474,11.39896393,66.18075562,12.82798862,20.9912529
2013,SP,estadual,LESTE 3,3550308.0,35926048,926048,,95.66613007,2.728731871,1.605136395,91.99346161,3.431372643,4.575163364,76.3368988,8.556149483,15.10695171
2014,SP,estadual,,3550308.0,35035661,35661,,90.86378,6.810631,2.325581,67.08268,18.72075,14.19657,52.04819,,22.40964
2014,SP,estadual,BAURU,3506003.0,35025483,25483,,96.95122,1.829268,1.219512,83.52941,8.235294,8.235294,65.60847,19.04762,15.34391
2014,SP,estadual,BAURU,3506003.0,35025562,25562,,98.36066,1.229508,0.4098361,93.97993,4.013378,2.006689,77.72926,15.28384,6.986899
2014,SP,estadual,MOGI DAS CRUZES,3530607.0,35048495,48495,,97.34219,1.66113,0.9966778,89.89751,9.077599,1.02489,80.47809,17.33068,2.191235
2014,SP,estadual,LESTE 5,3550308.0,35001776,1776,,94.14634,3.414634,2.439024,84.86239,9.633027,5.504587,74.6114,16.58031,8.80829
2014,SP,estadual,ITAPECERICA DA SERRA,3522208.0,35009945,9945,,92.98245,5.263158,1.754386,88.75,4.375,6.875,75.95628,12.56831,11.47541
2014,SP,estadual,LESTE 3,3550308.0,35037060,37060,,94.75066,4.199475,1.049869,84.23772,9.302325,6.459949,69.36416,16.76301,13.87283
2014,SP,estadual,ITAPECERICA DA SERRA,3522208.0,35906517,906517,,98.36735,0.8163266,0.8163266,93.58289,5.347594,1.069519,67.85714,22.85714,9.285714
2014,SP,estadual,LESTE 2,3550308.0,35037357,37357,,94.84978,2.575107,2.575107,86.56,6.08,7.36,72.2,6.8,21.0
2014,SP,estadual,SUL 2,3550308.0,35037473,37473,,91.74454,4.049844,4.205607,83.25062,9.67742,7.07196,75.09225,13.09963,11.80812
2014,SP,estadual,CENTRO SUL,3550308.0,35038143,38143,,94.39072,3.288201,2.321083,85.81952,5.524862,8.655617,78.79858,14.84099,6.360424
2014,SP,estadual,TABOAO DA SERRA,3515004.0,35010145,10145,,97.31904,2.412869,0.2680965,85.60606,14.20455,0.1893939,73.26007,,0.3663004
2014,SP,estadual,SUL 3,3550308.0,35039391,39391,,97.62846,1.581028,0.7905138,86.63595,9.67742,3.686636,86.53846,10.89744,2.564103
2014,SP,estadual,LESTE 1,3550308.0,35002732,2732,,92.3913,4.347826,3.26087,80.0,11.0,9.0,62.78586,26.40333,10.81081
2014,SP,estadual,LESTE 2,3550308.0,35002859,2859,,97.48428,2.35849,0.1572327,80.12232,16.51376,3.363914,74.76923,17.07692,8.153846
2014,SP,estadual,LESTE 4,3550308.0,35039248,39248,,98.14815,1.440329,0.4115226,91.62641,5.958132,2.415459,64.72019,29.44039,5.839416
2014,SP,estadual,LESTE 3,3550308.0,35039251,39251,,94.32773,3.571429,2.10084,83.45588,9.558824,6.985294,,11.90476,12.16931
2014,SP,estadual,SUL 2,3550308.0,35046061,46061,,98.8604,0.2849003,0.8547009,92.00744,4.275093,3.717472,83.72093,,8.914729
2014,SP,estadual,CENTRO SUL,3550308.0,35003759,3759,,91.94313,4.976303,3.080569,68.20277,16.12903,15.6682,,15.45139,15.79861
2014,SP,estadual,SUL 2,3550308.0,35048719,48719,,94.69697,1.363636,3.939394,73.39286,11.42857,15.17857,64.21471,12.12724,
2014,SP,estadual,SANTO ANDRE,3547809.0,35008459,8459,,91.57304,6.741573,1.685393,79.9687,11.89358,8.137715,70.84283,14.12301,15.03417
2014,SP,estadual,LESTE 2,3550308.0,35040332,40332,,96.92833,1.706485,1.365188,87.5,5.30303,7.19697,78.52113,10.56338,10.91549
2014,SP,estadual,LESTE 1,3550308.0,35040964,40964,,96.03524,1.321586,2.643172,76.23126,14.98929,8.779443,71.73913,21.01449,7.246377
2014,SP,estadual,LESTE 1,3550308.0,35040988,40988,,95.11401,3.583062,1.302932,91.20879,7.692307,1.098901,66.27219,,18.63905
2014,SP,estadual,SUL 1,3550308.0,35040997,40997,,96.49123,2.192982,1.315789,89.02953,6.751055,4.219409,71.80579,25.3833,2.810903
2014,SP,estadual,SUL 2,3550308.0,35041002,41002,,98.09264,0.5449591,1.362398,91.74454,7.476635,0.7788162,76.64975,14.3824,8.967851
2014,SP,estadual,LESTE 3,3550308.0,35003268,3268,,93.88889,2.222222,3.888889,91.71779,4.601227,3.680982,79.17738,9.768638,
2014,SP,estadual,CAMPINAS LESTE,3509502.0,35018399,18399,,98.40426,0.5319149,1.06383,94.96403,2.877698,2.158273,87.40741,6.666667,5.925926
2014,SP,estadual,MAUA,3529401.0,35007602,7602,,92.47312,6.451613,1.075269,88.85017,8.710801,2.439024,78.94736,11.18421,9.868421
2014,SP,estadual,SUL 3,3550308.0,35041774,41774,,95.75471,3.066038,1.179245,87.56477,9.067357,3.367876,94.73684,3.157895,2.105263
2014,SP,estadual,SUL 2,3550308.0,35041786,41786,,93.92361,2.604167,3.472222,84.86395,7.142857,7.993197,,14.91525,17.62712
2014,SP,estadual,,3550308.0,35041798,41798,,94.94833,4.592422,0.4592423,82.32503,15.89561,1.779359,71.13702,19.82507,9.037901
2014,SP,estadual,ITAQUAQUECETUBA,3523107.0,35904430,904430,,97.80488,1.707317,0.4878049,87.19009,11.15702,1.652893,76.89531,16.96751,6.137184
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35018156,18156,,95.85253,2.764977,1.382488,91.36364,5.0,3.636364,82.57576,5.30303,12.12121
2014,SP,estadual,LESTE 2,3550308.0,35002999,2999,,99.11243,0.295858,0.591716,90.79602,8.208955,0.9950249,69.47369,24.63158,5.894737
2014,SP,estadual,LESTE 2,3550308.0,35003001,3001,,89.3617,5.319149,5.319149,81.25,14.16667,4.583333,72.26436,,11.80932
2014,SP,estadual,LESTE 3,3550308.0,35003128,3128,,92.87169,2.240326,4.887984,92.0,6.105263,1.894737,63.57388,19.58763,16.83849
2014,SP,estadual,NORTE 1,3550308.0,35044261,44261,,96.08939,1.675978,2.234637,89.86175,9.21659,0.921659,85.33334,5.777778,8.888889
2014,SP,estadual,LESTE 2,3550308.0,35037072,37072,,99.18533,0.610998,0.203666,93.76299,5.613306,0.6237006,84.90196,12.15686,2.941176
2014,SP,estadual,LESTE 2,3550308.0,35046224,46224,,96.01874,2.810304,1.17096,84.73895,9.437751,5.823293,67.33334,,13.33333
2014,SP,estadual,NORTE 1,3550308.0,35046243,46243,,95.63107,1.941748,2.427185,83.42246,9.447415,7.130125,64.04494,20.22472,15.73034
2014,SP,estadual,SUL 2,3550308.0,35046346,46346,,95.91002,1.022495,3.067485,90.01815,4.900181,5.08167,68.25776,10.26253,21.47971
2014,SP,estadual,ITAQUAQUECETUBA,3523107.0,35043990,43990,,94.76923,3.384615,1.846154,90.47619,7.238095,2.285714,84.21986,10.28369,5.496454
2014,SP,estadual,SUL 3,3550308.0,35038271,38271,,91.16608,4.240283,4.593639,81.12245,15.05102,3.826531,58.3682,28.87029,12.76151
2014,SP,estadual,LESTE 3,3550308.0,35044325,44325,,97.28097,1.208459,1.510574,96.03524,3.0837,0.8810573,88.12665,7.915567,3.957784
2014,SP,estadual,LESTE 1,3550308.0,35036766,36766,,98.5782,0.9478673,0.4739336,91.39415,3.786575,4.819277,81.02074,10.84529,8.133971
2014,SP,estadual,LESTE 3,3550308.0,35036961,36961,,92.56757,3.716216,3.716216,83.33334,7.731959,8.934708,73.51525,13.16212,13.32263
2014,SP,estadual,LESTE 5,3550308.0,35001867,1867,,98.4127,0.6349207,0.952381,88.97436,10.76923,0.2564102,70.03654,23.99513,
2014,SP,estadual,NORTE 1,3550308.0,35036444,36444,,91.74312,6.055046,2.201835,81.47482,14.7482,3.776978,81.81818,8.0,10.18182
2014,SP,estadual,SUL 2,3550308.0,35036705,36705,,98.21656,0.2547771,1.528662,88.03149,1.574803,10.3937,75.55938,12.90878,11.53184
2014,SP,estadual,MOGI DAS CRUZES,3530607.0,35006671,6671,,98.27586,0.862069,0.862069,96.55173,1.880878,1.567398,89.65517,3.87931,6.465517
2014,SP,estadual,SUL 2,3550308.0,35004996,4996,,93.49113,3.846154,2.662722,77.29729,14.59459,8.108109,62.16216,22.52252,15.31532
2014,SP,estadual,SUL 2,3550308.0,35005241,5241,,99.31973,0.170068,0.5102041,93.69202,1.48423,4.823748,89.94253,9.195402,0.862069
2014,SP,estadual,SUL 3,3550308.0,35005393,5393,,97.28682,2.131783,0.5813953,81.02894,10.93248,8.038586,72.76786,11.38393,15.84821
2014,SP,estadual,NORTE 2,3550308.0,35000875,875,,96.34146,2.439024,1.219512,82.12928,17.11027,0.7604563,75.84034,,9.033613
2014,SP,estadual,LESTE 5,3550308.0,35001442,1442,,98.99497,0.5025126,0.5025126,90.0,5.714286,4.285714,83.91608,8.741259,7.342658
2014,SP,estadual,CENTRO SUL,3550308.0,35001569,1569,,97.84946,1.792115,0.3584229,94.30894,2.845528,2.845528,71.81818,21.21212,6.969697
2014,SP,estadual,CENTRO,3550308.0,35001570,1570,,94.86607,2.008929,3.125,83.27402,8.540925,8.185054,67.83626,15.49708,16.66667
2014,SP,estadual,BAURU,3506003.0,35900217,900217,,98.59649,0.7017544,0.7017544,94.18182,4.363636,1.454545,80.0,16.12903,3.870968
2014,SP,estadual,BAURU,3506003.0,35919019,919019,,95.5836,3.785489,0.6309148,94.89796,1.785714,3.316327,93.75,1.923077,4.326923
2014,SP,estadual,PRESIDENTE PRUDENTE,3500808.0,35031896,31896,,98.08612,1.435407,0.4784689,88.29269,9.268292,2.439024,81.75676,11.48649,6.756757
2014,SP,estadual,CENTRO,3550308.0,35000309,309,,98.61751,0.921659,0.4608295,95.51724,2.758621,1.724138,84.45172,9.001637,6.546645
2014,SP,estadual,CAIEIRAS,3516408.0,35048811,48811,,96.61017,3.107345,0.2824859,96.67897,0.3690037,2.952029,89.15662,2.409639,8.433735
2014,SP,estadual,CENTRO SUL,3550308.0,35004340,4340,,96.23189,0.8695652,2.898551,84.94318,6.25,8.806818,69.5538,,12.07349
2014,SP,estadual,CENTRO SUL,3550308.0,35004418,4418,,94.65116,1.860465,3.488372,83.61345,7.142857,9.243697,71.6,24.0,
2014,SP,estadual,SUL 2,3550308.0,35035592,35592,,95.69621,2.531646,1.772152,82.71028,15.18692,2.102804,76.24021,17.75457,6.005222
2014,SP,estadual,,3550308.0,35035609,35609,,97.42991,1.635514,0.9345794,84.1629,10.181,5.656108,65.87473,17.71058,16.41469
2014,SP,estadual,MAUA,3544103.0,35007936,7936,,97.22222,1.388889,1.388889,81.4433,10.65292,7.90378,76.57143,13.14286,10.28571
2014,SP,estadual,,3544103.0,35041993,41993,,96.7366,2.564103,0.6993007,92.48555,3.660886,3.853565,78.00587,8.504399,
2014,SP,estadual,SANTO ANDRE,3547809.0,35916985,916985,,91.48936,6.648936,1.861702,88.77551,6.122449,5.102041,69.85646,11.48325,18.66029
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35039895,39895,,91.16022,8.563536,0.2762431,92.70271,6.216216,1.081081,85.03401,4.421769,10.54422
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35047156,47156,,95.7944,3.738318,0.4672897,84.91947,10.68814,4.392386,78.0,5.0,17.0
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35018910,18910,,98.79154,0.3021148,0.9063444,82.14286,12.08791,5.769231,75.4023,11.26437,13.33333
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35914897,914897,,96.19327,2.196193,1.610542,90.34205,3.420523,6.237424,82.65766,7.432433,9.90991
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35924933,924933,,95.34109,2.66223,1.996672,79.13386,8.858268,12.00787,82.9653,2.839117,14.19558
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35915592,915592,,97.33925,1.773836,0.8869179,78.75648,5.699482,15.54404,62.06897,,30.68966
2014,SP,estadual,CAMPINAS LESTE,3509502.0,35901088,901088,,91.86047,5.813953,2.325581,85.97561,6.707317,7.317073,78.64078,11.65049,9.708738
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35913984,913984,,97.25491,1.176471,1.568627,92.49012,1.185771,6.324111,88.94009,3.225806,7.834101
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35907397,907397,,96.16936,2.116935,1.71371,81.43565,11.01485,7.549505,81.30699,4.55927,
2014,SP,estadual,CAMPINAS OESTE,3509502.0,35907388,907388,,98.08917,1.592357,0.3184713,82.63158,13.68421,3.684211,81.69935,,13.0719
2014,SP,estadual,MOGI MIRIM,3551603.0,35045603,45603,,95.69378,3.827751,0.4784689,94.8949,4.504505,0.6006006,87.57397,9.467456,2.95858
2014,SP,estadual,TABOAO DA SERRA,3552809.0,35010248,10248,,93.71429,5.714286,0.5714286,87.37374,10.35354,2.272727,76.20689,11.37931,12.41379
2014,SP,estadual,GUARULHOS SUL,3518800.0,35035725,35725,,97.44681,2.12766,0.4255319,86.40483,11.48036,2.114804,80.31496,12.59842,7.086614
2014,SP,estadual,GUARULHOS NORTE,3518800.0,35916821,916821,,99.07749,0.7380074,0.1845018,98.5,1.0,0.5,93.09702,3.171642,3.731343
2014,SP,estadual,GUARULHOS NORTE,3518800.0,35921385,921385,,96.0199,2.985075,0.9950249,89.01304,9.310987,1.675978,84.10256,15.38461,0.5128205
2014,SP,estadual,,3518800.0,35925044,925044,,97.4026,1.948052,0.6493506,71.23552,22.58687,6.177606,75.63636,16.36364,8.0
2014,SP,estadual,,3518800.0,35925073,925073,,98.80342,0.1709402,1.025641,92.19858,2.48227,5.319149,86.31732,2.911208,10.77147
2014,SP,estadual,NORTE 1,3550308.0,35130321,130321,,94.77612,1.492537,3.731343,89.56522,9.565217,0.8695652,71.35416,27.60417,1.041667
2014,SP,estadual,,3518701.0,35049141,49141,,88.57143,9.387755,2.040816,73.76093,21.57434,4.664723,65.09804,23.13725,11.76471
2014,SP,estadual,SUL 2,3550308.0,35191224,191224,,94.72295,2.37467,2.902375,84.95821,9.192201,5.849582,80.30513,9.708738,9.986131
2014,SP,estadual,SUL 2,3550308.0,35191905,191905,,98.79759,0.4008016,0.8016032,85.0,13.26923,1.730769,79.61784,10.19108,
2014,SP,estadual,SUL 2,3550308.0,35297501,297501,,97.3913,0.4347826,2.173913,87.0155,11.04651,1.937984,74.44987,19.68215,5.86797
2014,SP,estadual,,3550308.0,35267983,267983,,94.4664,0.9881423,4.545455,82.11806,4.340278,13.54167,,,12.03704
2014,SP,estadual,LESTE 3,3550308.0,35433482,433482,,98.8858,0.8356546,0.2785515,88.60294,9.558824,1.838235,78.52062,14.65149,6.82788
2014,SP,estadual,LESTE 3,3550308.0,35904302,904302,,97.7591,1.120448,1.120448,89.20863,5.395683,5.395683,74.21053,17.10526,
2014,SP,estadual,CENTRO OESTE,3550308.0,35904173,904173,,92.53112,4.979253,2.489627,79.5389,9.798271,10.66282,53.90071,21.13475,24.96454
2014,SP,estadual,LESTE 3,3550308.0,35908368,908368,,94.24184,4.606526,1.151631,88.50365,5.656934,5.839416,65.3913,,10.95652
2014,SP,estadual,SUL 2,3550308.0,35908373,908373,,97.26028,1.712329,1.027397,92.37668,5.829597,1.793722,68.11594,20.45089,11.43317
2014,SP,estadual,SUL 2,3550308.0,35915725,915725,,96.38554,2.811245,0.8032128,90.49429,4.562737,4.942966,79.60396,11.18812,9.207921
2014,SP,estadual,LESTE 3,3550308.0,35916730,916730,,96.70782,2.057613,1.234568,76.35575,19.08894,4.555315,61.11111,21.84171,17.04718
2014,SP,estadual,LESTE 2,3550308.0,35916754,916754,,97.6,1.866667,0.5333334,91.43646,6.077348,2.486188,93.43066,4.379562,2.189781
2014,SP,estadual,SUL 2,3550308.0,35916808,916808,,98.43401,0.671141,0.8948546,89.35574,8.683474,1.960784,80.90129,,5.579399
2014,SP,estadual,NORTE 2,3550308.0,35906141,906141,,97.1831,2.21328,0.6036217,83.96625,15.18987,0.8438818,,6.976744,0.2325581
2014,SP,estadual,LESTE 2,3550308.0,35906165,906165,,97.98658,0.671141,1.342282,88.50987,7.001795,4.48833,85.90308,6.387665,7.709251
2014,SP,estadual,SUL 2,3550308.0,35906566,906566,,96.51837,1.547389,1.934236,90.4661,6.779661,2.754237,76.54723,15.30945,8.143323
2014,SP,estadual,,3550308.0,35901799,901799,,98.69281,0.3267974,0.9803922,73.741,23.02158,3.23741,,17.72727,9.090909
2014,SP,estadual,SUL 3,3550308.0,35920997,920997,,99.34354,0.4376368,0.2188184,94.41624,3.553299,2.030457,77.86562,21.34387,0.7905138
2014,SP,estadual,SUL 3,3550308.0,35902287,902287,,95.85185,2.666667,1.481481,86.51453,10.16598,3.319502,90.48843,8.997429,0.5141388
2014,SP,estadual,SUL 2,3550308.0,35902305,902305,,98.10725,0.3154574,1.577287,72.10031,22.25705,5.642633,61.45038,25.76336,
2014,SP,estadual,SUL 1,3550308.0,35902500,902500,,98.6053,1.25523,0.13947,91.76471,8.067227,0.1680672,85.32338,14.42786,0.2487562
2014,SP,estadual,LESTE 3,3550308.0,35902615,902615,,98.96694,0.4132231,0.6198347,89.15662,9.638555,1.204819,76.63717,12.92035,10.44248
2014,SP,estadual,LESTE 3,3550308.0,35902627,902627,,91.97861,2.139037,5.882353,92.60043,0.6342494,6.765328,81.74807,5.912596,
2014,SP,estadual,LESTE 4,3550308.0,35902639,902639,,98.57595,1.265823,0.1582278,93.80165,4.269972,1.928375,,,4.468085
2014,SP,estadual,SUL 2,3550308.0,35902664,902664,,97.7492,1.92926,0.3215434,91.96787,4.819277,3.212851,86.71875,4.6875,8.59375
2014,SP,estadual,LESTE 3,3550308.0,35902724,902724,,93.7729,5.860806,0.3663004,80.07246,9.782609,10.14493,58.00971,27.6699,14.32039
2014,SP,estadual,,3550308.0,35902792,902792,,96.50655,1.746725,1.746725,78.17461,15.87302,5.952381,58.38509,23.60248,18.01242
2014,SP,estadual,LESTE 4,3550308.0,35902810,902810,,95.98393,3.212851,0.8032128,75.37313,16.41791,8.208955,58.29959,27.53036,
2014,SP,estadual,LESTE 2,3550308.0,35902871,902871,,87.47628,5.12334,7.40038,67.68293,17.47968,14.8374,67.32026,14.05229,18.62745
2014,SP,estadual,,3550308.0,35902901,902901,,91.73333,6.666667,1.6,69.04025,20.58824,10.37152,52.36295,34.97165,12.66541
2014,SP,estadual,SUL 3,3550308.0,35902925,902925,,91.22807,8.270677,0.5012531,80.4138,15.44828,4.137931,68.77972,29.6355,1.584786
2014,SP,estadual,,3550308.0,35923916,923916,,96.74682,2.404526,0.8486563,78.77095,10.98696,10.24209,70.97289,13.39713,15.62998
2014,SP,estadual,LESTE 1,3550308.0,35924258,924258,,95.7529,2.316602,1.930502,84.375,12.05357,3.571429,85.41666,10.41667,4.166667
2014,SP,estadual,SUL 1,3550308.0,35910338,910338,,96.77419,1.612903,1.612903,75.7315,8.261618,16.00689,62.63603,21.16082,16.20314
2014,SP,estadual,LESTE 1,3550308.0,35924374,924374,,97.57365,2.253033,0.1733102,90.90909,6.382979,2.70793,75.39503,23.25056,1.354402
2014,SP,estadual,LESTE 3,3550308.0,35910831,910831,,95.95744,2.340425,1.702128,84.86239,6.651376,8.486238,64.65864,22.28916,13.05221
2014,SP,estadual,SUL 2,3550308.0,35914733,914733,,97.65958,0.6382979,1.702128,75.50201,14.85944,9.638555,70.0565,15.53672,14.40678
2014,SP,estadual,NORTE 2,3550308.0,35911537,911537,,93.55743,3.081233,3.361345,88.81119,3.146853,8.041958,87.42857,5.714286,6.857143
2014,SP,estadual,,3550308.0,35922900,922900,,94.38202,1.123595,4.494382,83.28173,8.978328,7.739938,76.1194,11.51386,
2014,SP,estadual,CENTRO OESTE,3550308.0,35925433,925433,,96.41026,2.564103,1.025641,87.3494,4.216867,8.433735,74.23729,12.20339,13.55932
2014,SP,estadual,NORTE 1,3550308.0,35925500,925500,,97.4212,1.432665,1.146132,90.32922,9.259259,0.4115226,82.18884,16.7382,1.072961
2014,SP,estadual,LESTE 2,3550308.0,35900060,900060,,93.06358,1.926782,5.009634,84.77802,8.456659,6.765328,70.7944,12.14953,17.05607
2014,SP,estadual,LESTE 3,3550308.0,35926048,926048,,95.60976,1.95122,2.439024,89.46459,7.599309,2.936097,,12.62272,13.18373
